LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
27.73221016	27.5923481	27.48093033	27.51133728	27.62651825	27.51765823	27.16614723	27.14004707	27.11237335	27.17131042	26.97465134	27.24871063	27.44150162	27.51983261	27.4411068	27.47668839	27.39402962	27.38154221				+	fold10_fold1	8	8	8	70.1	70.1	70.1	14.395	0	228.36	2786400000	166	5.058397978	2.89E-05	-0.441293716	-8.275575114	sp|P53999|TCP4_HUMAN	sp|P53999|TCP4_HUMAN	2469
0	0	0	0	0	0	28.71325684	28.67704201	28.7395668	28.66769981	28.79426765	28.8550148	27.62079811	27.53229904	27.47018433	27.4247036	27.6246376	27.39067268				+	fold10_fold1	3	3	3	17.5	17.5	17.5	33.102	0	143.57	4031900000	71	25.49869688	1.99E-24	28.74114132	974.9394688	sp|P54000|SUB1_YEAST	sp|P54000|SUB1_YEAST	2470
0	25.59043694	0	0	0	0	28.0527401	29.22416687	29.261343	29.27606392	29.13552856	29.13936424	27.8843689	26.95360374	27.98228836	28.01083946	28.11152649	0				+	fold10_fold1	2	2	2	17.5	17.5	17.5	33.829	0	51.999	7766600000	84	3.760232675	0.000429342	24.74979496	5.796910172	sp|P54003|SUR7_YEAST	sp|P54003|SUR7_YEAST	2471
0	0	0	26.73918152	27.90184784	28.03086472	30.95975113	29.36279488	30.73020172	30.95067215	0	30.77619553	31.05025101	29.53595543	30.99624443	0	30.72435951	30.74262238						1	1	1	11.8	11.8	11.8	26.215	0	190.75	20318000000	258	0.757396107	0.235636213	11.68462022	1.460579675	sp|P54105|ICLN_HUMAN	sp|P54105|ICLN_HUMAN	2472
0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.15983009	0	0	0						2	2	2	7.8	7.8	7.8	54.414	0	24.558	258790000	8	NaN	NaN	0	NaN	sp|P54115|ALDH6_YEAST	sp|P54115|ALDH6_YEAST	2473
24.69582939	24.29914856	24.54769135	24.43294334	24.53041077	24.32326698	24.42803001	24.26184082	24.30459023	24.33251572	24.23702812	0	24.26284409	24.3558197	24.47871017	24.26470566	24.6453743	24.2877121						6	6	6	5.8	5.8	5.8	159	0	47.525	338050000	81	0.490448995	0.380208932	-4.210880915	-1.03903406	sp|P54132|BLM_HUMAN	sp|P54132|BLM_HUMAN	2474
0	0	23.65031433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	10.2	10.2	10.2	75.378	0	9.6892	13692000	5	NaN	NaN	0	NaN	sp|P54136|SYRC_HUMAN	sp|P54136|SYRC_HUMAN	2475
24.15761375	24.14242554	24.22677803	24.07830429	24.45813751	23.79064369	23.342453	23.33647156	23.6413002	23.77776146	23.88929749	23.49753189	23.92352104	0	0	0	0	0				+	fold10_fold1	4	4	4	7.9	7.9	7.9	111.83	0	25.603	206550000	50	2.852260314	0.00297283	-0.561514537	-4.367213383	sp|P54198|HIRA_HUMAN	sp|P54198|HIRA_HUMAN	2476
26.15761375	25.62055969	25.46166992	25.58000565	25.64529228	25.5681057	25.33121872	25.37587166	25.43698311	25.53652954	25.4457531	25.41160774	25.47586823	25.61144257	25.40099907	25.5484848	25.47657967	25.53501701						4	4	4	5.5	5.5	5.5	125.41	0	31.135	762230000	73	1.418349068	0.063502281	-0.249213854	-2.386844388	sp|P54259|ATN1_HUMAN	sp|P54259|ATN1_HUMAN	2477
0	0	0	0	0	0	0	0	0	0	0	21.74304008	0	0	0	0	0	0						1	1	1	1.8	1.8	1.8	50.245	0	11	10671000	0	NaN	NaN	0	NaN	sp|P54274|TERF1_HUMAN	sp|P54274|TERF1_HUMAN	2478
22.33308983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	2.3	2.3	2.3	105.83	0	5.3259	2742600	2	NaN	NaN	0	NaN	sp|P54277|PMS1_HUMAN	sp|P54277|PMS1_HUMAN	2479
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.06269646	0						2	1	1	3.2	1.9	1.9	95.796	0	6.2014	56619000	17	NaN	NaN	0	NaN	sp|P54278|PMS2_HUMAN	sp|P54278|PMS2_HUMAN	2480
0	0	0	0	0	21.34656906	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	3.4	3.4	3.4	59.143	0	5.948	15434000	1	NaN	NaN	0	NaN	sp|P54577|SYYC_HUMAN	sp|P54577|SYYC_HUMAN	2482
21.92383003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.9	4.9	4.9	56.068	0	3.2818	3563100	6	NaN	NaN	0	NaN	sp|P54578|UBP14_HUMAN	sp|P54578|UBP14_HUMAN	2483
0	26.31931114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	4.7	4.7	4.7	39.609	0	21.282	258400000	10	NaN	NaN	0	NaN	sp|P54725|RD23A_HUMAN	sp|P54725|RD23A_HUMAN	2484
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.37895012						1	1	1	4.2	4.2	4.2	43.171	0	5.0831	393320000	23	NaN	NaN	0	NaN	sp|P54727|RD23B_HUMAN	sp|P54727|RD23B_HUMAN	2485
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	2.1	2.1	2.1	61.251	0	3.1081	0	2	NaN	NaN	0	NaN	sp|P54750|PDE1A_HUMAN	sp|P54750|PDE1A_HUMAN	2486
0	24.19745636	24.5021534	24.51773262	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	4.9	4.9	4.9	108.27	0	34.386	197540000	25	NaN	NaN	0	NaN	sp|P54760|EPHB4_HUMAN	sp|P54760|EPHB4_HUMAN	2487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.98304558	0	0						1	1	1	3.2	3.2	3.2	60.705	0	5.2378	84039000	11	NaN	NaN	0	NaN	sp|P54791|ORC4_YEAST	sp|P54791|ORC4_YEAST	2488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	7.1	7.1	7.1	26.477	0.0039479	1.7716	0	1	NaN	NaN	0	NaN	sp|P54819|KAD2_HUMAN	sp|P54819|KAD2_HUMAN	2489
0	0	0	0	0	0	24.20843697	24.127388	24.27070618	24.07259178	24.02411461	24.15120125	0	0	0	23.25738716	0	0				+	fold10_fold1	3	3	3	6.5	6.5	6.5	62.206	0	18.385	144240000	22	23.81255639	3.44E-23	24.14240646	661.2430875	sp|P54838|DAK1_YEAST	sp|P54838|DAK1_YEAST	2490
0	0	0	0	0	0	28.74931908	28.21029663	28.81631851	28.34244347	28.22637367	28.17754936	0	0	0	0	0	0				+	fold10_fold1	2	2	2	9.8	9.8	9.8	55.013	0	21.919	2403100000	25	19.45780372	2.24E-19	28.42038345	242.5809022	sp|P54839|ERG13_YEAST	sp|P54839|ERG13_YEAST	2491
0	0	0	0	0	0	0	0	0	0	22.31224251	0	0	0	0	0	0	0						3	3	3	11.9	11.9	11.9	35.964	0	8.9602	11113000	10	NaN	NaN	0	NaN	sp|P54858|DOS2_YEAST	sp|P54858|DOS2_YEAST	2492
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9387188	0						1	1	1	2.9	2.9	2.9	109.91	0.0028237	1.9805	55785000	2	NaN	NaN	0	NaN	sp|P54860|UFD2_YEAST	sp|P54860|UFD2_YEAST	2493
0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.73413467	0	0	0						1	1	1	1.8	1.8	1.8	84.971	0	9.6158	25644000	8	NaN	NaN	0	NaN	sp|P54861|DNM1_YEAST	sp|P54861|DNM1_YEAST	2494
0	0	0	0	0	0	0	0	0	0	0	25.69577599	0	0	0	0	0	0						2	2	2	9.5	9.5	9.5	39.27	0	21.184	660930000	39	NaN	NaN	0	NaN	sp|P54867|SLG1_YEAST	sp|P54867|SLG1_YEAST	2495
0	0	0	0	0	0	22.27792931	0	0	0	0	0	0	0	0	0	0	0						2	2	2	5	5	5	49.74	0	4.9023	38796000	7	NaN	NaN	0	NaN	sp|P54885|PROA_YEAST	sp|P54885|PROA_YEAST	2496
0	0	0	0	0	0	0	0	0	0	0	0	0	26.51317596	0	0	0	0						1	1	1	14.1	14.1	14.1	30.87	0.0012285	2.1581	148050000	2	NaN	NaN	0	NaN	sp|P54964|ORN_YEAST	sp|P54964|ORN_YEAST	2497
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	17.4	17.4	17.4	9.6599	0	3.8518	0	2	NaN	NaN	0	NaN	sp|P54999|RUXF_YEAST	sp|P54999|RUXF_YEAST	2498
0	0	0	0	0	0	24.19663048	24.09289169	24.9912262	24.36506271	24.23739243	24.16238594	0	0	0	0	0	0				+	fold10_fold1	5	5	5	19	19	19	49.222	0	28.63	514040000	89	18.16296133	4.09E-18	24.34093157	180.0299603	sp|P55010|IF5_HUMAN	sp|P55010|IF5_HUMAN	2499
0	0	0	0	0	24.44978905	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	4.9	4.9	4.9	131.45	0	71.229	202950000	24	NaN	NaN	0	NaN	sp|P55011|S12A2_HUMAN	sp|P55011|S12A2_HUMAN	2500
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.50784874						1	1	1	6.5	6.5	6.5	50.973	0	5.5208	102300000	16	NaN	NaN	0	NaN	sp|P55055|NR1H2_HUMAN	sp|P55055|NR1H2_HUMAN	2501
0	0	0	0	22.5819664	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	1.5	1.5	1.5	110.42	0	3.3981	4879500	2	NaN	NaN	0	NaN	sp|P55060|XPO2_HUMAN	sp|P55060|XPO2_HUMAN	2502
26.70767212	26.48615837	25.85471725	25.97690201	26.00487518	25.99791527	0	0	0	26.09782219	0	0	25.49515343	25.29680634	25.77082253	25.85421753	26.22147751	25.81007385				+	fold10_fold1	7	7	6	12.8	12.8	11.9	89.321	0	34.032	710110000	41	3.278927001	0.001180477	-21.82173634	-5.014336848	sp|P55072|TERA_HUMAN	sp|P55072|TERA_HUMAN	2503
0	0	0	0	28.06779099	28.73101234	30.01291847	29.95046425	29.49484062	29.98005486	29.75916481	29.49927711	29.84203148	30.01717377	30.02617455	29.87326241	29.85323143	29.87039757				+	fold10_fold1	5	5	5	16.9	16.9	16.9	51.958	0	126.64	12851000000	298	2.163900104	0.013233616	20.31631947	3.392543308	sp|P55081|MFAP1_HUMAN	sp|P55081|MFAP1_HUMAN	2504
0	0	0	0	0	0	23.62354851	0	23.99714088	24.14763451	0	0	0	0	0	0	0	0						4	4	4	3.6	3.6	3.6	206.8	0	84.667	147370000	28	NaN	NaN	0	NaN	sp|P55196|AFAD_HUMAN	sp|P55196|AFAD_HUMAN	2506
0	0	0	0	0	0	0	0	0	21.75788307	0	0	0	0	0	0	0	0						2	2	2	2.9	2.9	2.9	113.32	0	4.5844	4294200	2	NaN	NaN	0	NaN	sp|P55197|AF10_HUMAN	sp|P55197|AF10_HUMAN	2507
25.70231819	25.51255798	25.3974781	25.38010597	25.18309784	25.30632973	24.85052681	24.84503174	24.56726456	24.67303467	24.71061897	25.01201248	25.1550293	24.90320396	25.11949539	24.97644424	25.22346687	25.08885574				+	fold10_fold1	4	4	4	3.8	3.8	3.8	112.05	0	34.596	679420000	96	4.190845261	0.000176128	-0.637233098	-6.553548535	sp|P55198|AF17_HUMAN	sp|P55198|AF17_HUMAN	2508
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.80882263						1	1	1	5.2	5.2	5.2	68.264	0	32.306	173310000	22	NaN	NaN	0	NaN	sp|P55199|ELL_HUMAN	sp|P55199|ELL_HUMAN	2509
0	0	0	25.99068642	0	0	25.28936768	0	0	24.8310833	25.17237854	24.81435776	0	0	25.78608704	25.55581665	0	25.63950729						4	4	4	8.3	8.3	8.3	137.5	0	60.196	414830000	50	NaN	NaN	0	NaN	sp|P55201|BRPF1_HUMAN	sp|P55201|BRPF1_HUMAN	2510
26.09581184	26.68779182	26.34085846	26.32130814	26.62742233	26.81298828	26.44679451	26.36559677	26.64072227	26.6235218	26.29077339	26.57845116	26.52786255	26.48634148	26.58032227	26.64732552	26.42435074	26.5932045						4	4	4	21.7	21.7	21.7	45.374	0	92.773	1795100000	109	0.027590444	0.965716663	0.009946505	0.07918639	sp|P55209|NP1L1_HUMAN	sp|P55209|NP1L1_HUMAN	2511
0	0	0	24.2849617	0	24.4299469	0	0	0	0	0	0	0	24.10749245	0	0	24.03103256	0						2	2	2	14.9	14.9	14.9	34.276	0	48.278	111770000	21	NaN	NaN	0	NaN	sp|P55210|CASP7_HUMAN	sp|P55210|CASP7_HUMAN	2512
0	0	0	0	0	0	0	0	0	0	0	21.36244202	0	0	0	0	0	0						1	1	1	2.8	2.8	2.8	40.545	0.0067166	1.4654	2829000	2	NaN	NaN	0	NaN	sp|P55263|ADK_HUMAN	sp|P55263|ADK_HUMAN	2513
0	0	0	0	0	24.52552032	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	4.6	4.6	4.6	136.06	0	27.649	178140000	30	NaN	NaN	0	NaN	sp|P55265|DSRAD_HUMAN	sp|P55265|DSRAD_HUMAN	2514
0	25.16000175	25.10037041	24.94721794	25.23472786	25.05146408	25.57853699	25.53839493	25.55689812	25.69455528	25.60791969	25.63538933	25.66514015	25.61194992	25.79535866	25.71227264	25.70342827	25.7489872						2	2	2	1.8	1.8	1.8	88.308	0	23.202	828640000	54	0.539400692	0.350067853	4.686318715	1.120222996	sp|P55285|CADH6_HUMAN	sp|P55285|CADH6_HUMAN	2515
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.40210533						1	1	1	7.2	7.2	7.2	49.147	0	32.688	134880000	21	NaN	NaN	0	NaN	sp|P55317|FOXA1_HUMAN	sp|P55317|FOXA1_HUMAN	2516
0	0	23.86192703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	15.6	15.6	15.6	24.327	0	14.445	31835000	12	NaN	NaN	0	NaN	sp|P55327|TPD52_HUMAN	sp|P55327|TPD52_HUMAN	2517
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.31174469						1	1	1	6.9	6.9	6.9	47.606	0	15.117	156810000	33	NaN	NaN	0	NaN	sp|P55347|PKNX1_HUMAN	sp|P55347|PKNX1_HUMAN	2518
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.41575813						1	1	1	5.3	5.3	5.3	35.54	0	10.16	60159000	15	NaN	NaN	0	NaN	sp|P55735|SEC13_HUMAN	sp|P55735|SEC13_HUMAN	2519
26.48100662	0	0	26.90000534	0	0	0	0	0	0	0	0	0	0	25.4547863	0	0	0						2	2	2	4	4	4	103.28	0	22.412	196320000	8	NaN	NaN	0	NaN	sp|P55786|PSA_HUMAN;sp|A6NEC2|PSAL_HUMAN	sp|P55786|PSA_HUMAN;sp|A6NEC2|PSAL_HUMAN	2520
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.56267357						2	2	2	5.2	5.2	5.2	56.157	0	3.1826	203020000	19	NaN	NaN	0	NaN	sp|P55809|SCOT1_HUMAN	sp|P55809|SCOT1_HUMAN	2521
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.42149734						1	1	1	12.6	12.6	12.6	10.653	0	25.722	136010000	13	NaN	NaN	0	NaN	sp|Q6EEV6|SUMO4_HUMAN;sp|P61956|SUMO2_HUMAN;sp|P55854|SUMO3_HUMAN	sp|Q6EEV6|SUMO4_HUMAN;sp|P61956|SUMO2_HUMAN;sp|P55854|SUMO3_HUMAN	2522
23.55975914	0	23.65042305	23.84622955	23.7774601	23.51593018	0	0	0	0	0	0	23.28799438	0	0	0	0	0						2	2	2	3.4	3.4	3.4	92.48	0	27.401	115140000	26	NaN	NaN	0	NaN	sp|P55884|EIF3B_HUMAN	sp|P55884|EIF3B_HUMAN	2523
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	13.8	13.8	13.8	10.918	0.0029892	1.8659	0	1	NaN	NaN	0	NaN	sp|P56134|ATPK_HUMAN	sp|P56134|ATPK_HUMAN	2524
24.39982605	0	0	24.21756172	24.16138649	0	0	0	0	0	0	0	0	23.9196167	0	0	0	0						1	1	1	2.2	2.2	2.2	52.839	0.0029857	1.8615	180570000	22	NaN	NaN	0	NaN	sp|P56182|RRP1_HUMAN	sp|P56182|RRP1_HUMAN	2525
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8317585	0						3	3	3	4.6	4.6	4.6	101.11	0	7.6345	228910000	13	NaN	NaN	0	NaN	sp|P56192|SYMC_HUMAN	sp|P56192|SYMC_HUMAN	2526
0	0	0	0	0	0	0	0	21.78364754	0	0	0	0	0	0	0	0	0						2	1	1	22.3	12.5	12.5	12.323	0	3.5321	21058000	7	NaN	NaN	0	NaN	sp|P56211|ARP19_HUMAN	sp|P56211|ARP19_HUMAN	2527
0	0	25.63123131	26.19873047	26.77680779	26.7894249	0	27.30895233	25.70004463	25.83156586	0	0	26.56421471	0	26.61512375	0	0	0						2	2	2	21.2	21.2	21.2	26.599	0	34.518	1812300000	61	0.224474581	0.635803844	-4.425938606	-0.546984966	sp|P56537|IF6_HUMAN	sp|P56537|IF6_HUMAN	2528
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.39227867						1	1	1	14.8	14.8	14.8	13.826	0	22.936	1609800000	18	NaN	NaN	0	NaN	sp|P56628|RL22B_YEAST	sp|P56628|RL22B_YEAST	2529
24.4049015	0	24.41602898	24.09152031	24.23007965	24.34184265	24.18472672	23.93283081	0	24.0488472	0	24.40132523	0	24.37563896	24.24865532	0	24.63162041	24.01622772						3	3	3	6.4	6.4	6.4	93.371	0	19.054	296870000	68	0.269597725	0.584536381	-4.152773857	-0.638446438	sp|P56945|BCAR1_HUMAN	sp|P56945|BCAR1_HUMAN	2530
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.29375839						1	1	1	2.4	2.4	2.4	45.489	0.0027922	1.874	93206000	12	NaN	NaN	0	NaN	sp|P57081|WDR4_HUMAN	sp|P57081|WDR4_HUMAN	2533
0	0	23.55496788	23.91770554	0	24.09780121	0	0	0	0	0	0	23.11541939	0	0	0	0	0						1	1	1	11.2	11.2	11.2	19.081	0	20.738	85888000	34	NaN	NaN	0	NaN	sp|P57086|SCND1_HUMAN	sp|P57086|SCND1_HUMAN	2534
0	0	0	0	0	0	0	24.67098427	0	0	0	0	0	0	0	0	0	0						3	3	3	14.5	14.5	14.5	38.828	0	11.987	242430000	17	NaN	NaN	0	NaN	sp|P57682|KLF3_HUMAN	sp|P57682|KLF3_HUMAN	2535
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.88959503	0						2	2	2	3.6	3.6	3.6	100.6	0	2.9664	28954000	5	NaN	NaN	0	NaN	sp|P57737|CORO7_HUMAN	sp|P57737|CORO7_HUMAN	2536
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.18712997						1	1	1	2	2	2	65.304	0.0039487	1.7743	17656000	7	NaN	NaN	0	NaN	sp|P57772|SELB_HUMAN	sp|P57772|SELB_HUMAN	2537
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.35180855	0						1	1	1	4.5	4.5	4.5	57.29	0	7.4498	25603000	7	NaN	NaN	0	NaN	sp|P58005|SESN3_HUMAN	sp|P58005|SESN3_HUMAN	2538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.65937996						1	1	1	2.9	2.9	2.9	38.772	0	6.5783	214370000	30	NaN	NaN	0	NaN	sp|P58012|FOXL2_HUMAN	sp|P58012|FOXL2_HUMAN	2539
0	0	0	0	0	0	0	0	0	21.94417381	0	0	0	0	0	0	0	0						1	1	1	0.3	0.3	0.3	555.65	0	4.173	12263000	4	NaN	NaN	0	NaN	sp|P58107|EPIPL_HUMAN	sp|P58107|EPIPL_HUMAN	2540
0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.24225426	0	0	0						2	2	2	28	28	28	12.895	0	7.5263	72378000	2	NaN	NaN	0	NaN	sp|P58546|MTPN_HUMAN	sp|P58546|MTPN_HUMAN	2541
0	0	0	0	0	0	0	0	0	0	0	22.1534462	0	0	0	0	0	0						3	1	1	10.1	2.9	2.9	41.689	0	4.1877	38809000	1	NaN	NaN	0	NaN	sp|P60010|ACT_YEAST	sp|P60010|ACT_YEAST	2542
26.82298851	26.99226379	0	24.99230766	27.25069809	0	23.79867363	0	25.95404816	0	26.45627403	0	0	0	0	0	0	26.37755966						1	1	1	8.5	8.5	8.5	25.809	0	212.61	927380000	37	0.261869881	0.593446087	-4.97487704	-0.62307765	sp|P60033|CD81_HUMAN	sp|P60033|CD81_HUMAN	2543
26.86584854	27.50665474	27.30773735	27.35329628	27.2952652	27.29561615	26.88191986	26.90334129	27.0479126	26.96433067	26.94156456	25.8754425	27.34197807	26.94268417	27.21001816	26.93640709	27.030653	27.04082489						7	7	7	36.9	36.9	36.9	26.669	0	235.05	2352300000	94	1.505489548	0.05260234	-0.501651128	-2.504121226	sp|P60174|TPIS_HUMAN	sp|P60174|TPIS_HUMAN	2544
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.19887924						1	1	1	4.5	4.5	4.5	52.22	0	61.303	659640000	19	NaN	NaN	0	NaN	sp|P60228|EIF3E_HUMAN	sp|P60228|EIF3E_HUMAN	2545
0	0	28.94740105	0	28.70421219	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	19.8	19.8	19.8	9.9743	0	119.58	32125000000	44	NaN	NaN	0	NaN	sp|P60468|SC61B_HUMAN	sp|P60468|SC61B_HUMAN	2546
0	0	0	0	0	0	0	0	0	0	22.86385727	0	0	0	0	0	0	0						1	1	1	6	6	6	47.166	0	14.666	19213000	4	NaN	NaN	0	NaN	sp|P60484|PTEN_HUMAN	sp|P60484|PTEN_HUMAN	2547
26.0542202	25.92272758	25.68155861	25.52847481	25.56709099	25.44002914	25.28570366	0	24.94131851	24.98901939	24.94503021	24.65151787	25.38455963	25.20541954	25.42780685	25.2530632	25.28231239	25.3411293						4	4	4	36.4	36.4	36.4	16.93	0	50.952	610720000	72	0.574052178	0.339623992	-4.896918615	-1.176467148	sp|P60660|MYL6_HUMAN	sp|P60660|MYL6_HUMAN	2548
30.36013794	30.08080673	30.01903152	29.9222393	29.79683876	29.65169334	29.11537743	29.06041336	29.21643829	28.99674225	29.16973495	29.19966698	29.62105942	29.67695808	29.6950798	29.60404778	29.6108017	29.54347801				+	fold10_fold1	8	8	1	32.8	32.8	4.5	41.736	0	180.37	14346000000	315	4.917258751	3.85E-05	-0.845395724	-7.975249924	sp|P60709|ACTB_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|A5A3E0|POTEF_HUMAN;sp|Q9BYX7|ACTBM_HUMAN	sp|P60709|ACTB_HUMAN	2549
26.53240395	26.1669693	25.95384789	25.67225266	25.85965538	25.91691017	25.1815834	25.33650589	25.38765144	24.92297745	25.14662552	25.14343834	25.56188583	25.7204895	25.56063461	25.61228752	25.52990341	25.47249413				+	fold10_fold1	5	5	4	18.5	18.5	15	46.153	0	41.533	753720000	69	3.858695419	0.000351858	-0.830542882	-5.964885215	sp|P60842|IF4A1_HUMAN	sp|P60842|IF4A1_HUMAN	2550
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	10.9	10.9	10.9	13.373	0.00020942	2.4916	0	1	NaN	NaN	0	NaN	sp|P60866|RS20_HUMAN	sp|P60866|RS20_HUMAN	2551
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1858902						1	1	1	10.3	10.3	10.3	11.203	0.0045116	1.712	57702000	11	NaN	NaN	0	NaN	sp|P60903|S10AA_HUMAN	sp|P60903|S10AA_HUMAN	2552
32.78230286	32.68043137	32.84247208	32.8062439	33.70923615	32.92323303	31.37611771	31.25203133	27.27408791	32.01747131	31.65987206	31.16428947	31.27957726	31.87364388	31.56905365	28.0590992	32.1922226	31.37978745				+	fold10_fold1	3	3	3	15.8	15.8	15.8	18.506	0	87.832	75444000000	247	1.847910229	0.025633288	-2.166674932	-2.963884036	sp|P60981|DEST_HUMAN	sp|P60981|DEST_HUMAN	2553
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	12.7	12.7	12.7	16.713	0	4.1283	0	1	NaN	NaN	0	NaN	sp|P60983|GMFB_HUMAN	sp|P60983|GMFB_HUMAN	2554
24.34780121	24.00084114	0	0	22.92201614	23.950737	23.9916153	24.01886177	0	0	24.15753746	22.92092514	23.54450989	23.61974907	23.60535049	23.73345184	23.89772224	0						3	3	2	10.6	10.6	7.2	23.668	0	60.154	204220000	46	0.001052518	0.997579422	-0.022075971	-0.003110422	sp|P61006|RAB8A_HUMAN	sp|P61006|RAB8A_HUMAN	2555
0	0	0	0	0	21.31379318	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.2	4.2	4.2	55.704	0	3.249	7570600	5	NaN	NaN	0	NaN	sp|P61011|SRP54_HUMAN	sp|P61011|SRP54_HUMAN	2556
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7378521	0	0						1	1	1	7.5	7.5	7.5	23.545	0	3.2825	5789200	4	NaN	NaN	0	NaN	sp|P61019|RAB2A_HUMAN	sp|P61019|RAB2A_HUMAN	2557
28.54071045	28.04374695	27.89452171	28.24812126	27.79488754	27.85406303	27.08202744	26.9304409	26.92919922	26.73195076	26.9871769	26.84325981	27.46629906	27.14637375	27.18688011	27.40786934	27.53110886	27.52230453				+	fold10_fold1	2	2	2	10.2	10.2	10.2	39.745	0	77.041	5169700000	149	5.411181805	1.38E-05	-1.145332654	-9.064668423	sp|P61073|CXCR4_HUMAN	sp|P61073|CXCR4_HUMAN	2558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.15369225	0						2	2	2	13.5	13.5	13.5	23.897	0	8.21	11267000	10	NaN	NaN	0	NaN	sp|P61106|RAB14_HUMAN	sp|P61106|RAB14_HUMAN	2559
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.61292839	0						1	1	1	4.8	4.8	4.8	47.371	0	2.9738	2822800	1	NaN	NaN	0	NaN	sp|P61158|ARP3_HUMAN	sp|P61158|ARP3_HUMAN	2560
0	24.08220863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	6.3	6.3	6.3	44.76	0	13.43	93936000	16	NaN	NaN	0	NaN	sp|P61160|ARP2_HUMAN	sp|P61160|ARP2_HUMAN	2561
0	0	25.90281296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	5.6	5.6	5.6	51.596	0	16.808	45475000	1	NaN	NaN	0	NaN	sp|P61201|CSN2_HUMAN	sp|P61201|CSN2_HUMAN	2562
